trade_year,trade_flow,partner_code,commodities_code,quantity,units,weight_kg,trade_value
2024,Import,170,7108,2671.0,kg,2671.0,181266742.148
2024,Import,208,7108,34.0,kg,34.0,2010456.498
2024,Import,214,7108,31559.0,kg,31559.0,663549766.319
2024,Import,218,7108,8693.0,kg,8693.0,487235496.638
2024,Import,233,7108,156.0,kg,156.0,11243242.697
2024,Import,246,7108,16360.0,kg,16360.0,1188671825.728
2024,Import,268,7108,2502.0,kg,2502.0,97848192.037
2024,Import,288,7108,62144.0,kg,62144.0,4164417237.352
2024,Import,300,7108,1.0,kg,1.0,3424.421
2024,Import,324,7108,303.0,kg,303.0,17057407.364
2024,Import,360,7108,230.0,kg,230.0,16914316.545
2024,Import,376,7108,7.0,kg,7.0,74949.954
2024,Import,384,7108,50434.0,kg,50434.0,2710184311.51
2024,Import,398,7108,36905.0,kg,36905.0,2703832668.366
2024,Import,400,7108,1436.0,kg,1436.0,88458119.857
2024,Import,410,7108,418.0,kg,418.0,32021782.551
2024,Import,417,7108,23263.0,kg,23263.0,1844413276.35
2024,Import,418,7108,18518.0,kg,18518.0,168452587.536
2024,Import,422,7108,1562.0,kg,1562.0,110238339.737
2024,Import,428,7108,69.0,kg,69.0,3148860.078
2024,Import,430,7108,12281.0,kg,12281.0,893764987.725
2024,Import,446,7108,148.0,kg,148.0,11499983.401
2024,Import,466,7108,2270.0,kg,2270.0,119751508.206
2024,Import,478,7108,10864.0,kg,10864.0,758835631.726
2024,Import,484,7108,48675.0,kg,48675.0,1943045379.096
2024,Import,496,7108,12656.0,kg,12656.0,849171948.2
2024,Import,504,7108,65.0,kg,65.0,4599718.498
2024,Import,508,7108,194.0,kg,194.0,11004094.317
2024,Import,558,7108,25653.0,kg,25653.0,261112204.925
2024,Import,566,7108,3183.0,kg,3183.0,200154967.591
2024,Import,579,7108,2303.0,kg,2303.0,183621434.156
2024,Import,591,7108,470.0,kg,470.0,23619772.22
2024,Import,604,7108,169435.0,kg,169435.0,2800129877.14
2024,Import,608,7108,18542.0,kg,18542.0,867503984.085
2024,Import,642,7108,1072.0,kg,1072.0,46602560.128
2024,Import,643,7108,9859.0,kg,9859.0,718562795.041
2024,Import,682,7108,14013.0,kg,14013.0,885691400.371
2024,Import,686,7108,8103.0,kg,8103.0,555146330.114
2024,Import,703,7108,100.0,kg,100.0,6927191.187
2024,Import,710,7108,37342.0,kg,37342.0,2782687109.413
2024,Import,716,7108,61.0,kg,61.0,4013549.639
2024,Import,740,7108,18609.0,kg,18609.0,1317161538.349
2024,Import,748,7108,1.0,kg,1.0,25002.248
2024,Import,762,7108,5050.0,kg,5050.0,340803716.415
2024,Import,804,7108,344.0,kg,344.0,16623562.199
2024,Import,818,7108,17950.0,kg,17950.0,1174227451.41
2024,Import,834,7108,5943.0,kg,5943.0,212595198.157
2024,Import,854,7108,49627.0,kg,49627.0,3157501476.828
2024,Import,858,7108,7.0,kg,7.0,470186.051
2024,Import,860,7108,86743.0,kg,86743.0,6135392521.552
2024,Export,20,7108,3.0,kg,3.0,246628.724
2024,Export,32,7108,11.0,kg,11.0,823011.576
2024,Export,48,7108,478.0,kg,478.0,35346177.422
2024,Export,51,7108,10.0,kg,10.0,864516.92
2024,Export,56,7108,550.0,kg,550.0,41879446.627
2024,Export,100,7108,366.0,kg,366.0,25902254.947
2024,Export,144,7108,3.0,kg,3.0,197816.813
2024,Export,156,7108,336337.0,kg,336337.0,23704497588.152
2024,Export,233,7108,1989.0,kg,1989.0,157123612.786
2024,Export,246,7108,32.0,kg,32.0,2269397.236
2024,Export,288,7108,405.0,kg,405.0,38311214.814
2024,Export,292,7108,283.0,kg,283.0,21980900.031
2024,Export,300,7108,151.0,kg,151.0,11835361.984
2024,Export,360,7108,50.0,kg,50.0,3256163.143
2024,Export,372,7108,50.0,kg,50.0,3685669.573
2024,Export,400,7108,3480.0,kg,3480.0,269791704.657
2024,Export,414,7108,100.0,kg,100.0,8754278.18
2024,Export,422,7108,10580.0,kg,10580.0,775475230.209
2024,Export,440,7108,153.0,kg,153.0,11951491.309
2024,Export,458,7108,9897.0,kg,9897.0,747392544.822
2024,Export,484,7108,64.0,kg,64.0,1084612.345
2024,Export,490,7108,10329.0,kg,10329.0,816673880.381
2024,Export,504,7108,10.0,kg,10.0,803809.831
2024,Export,566,7108,70.0,kg,70.0,5543001.642
2024,Export,634,7108,35.0,kg,35.0,2819484.17
2024,Export,682,7108,63720.0,kg,63720.0,4847092231.978
2024,Export,688,7108,40.0,kg,40.0,3101413.392
2024,Export,699,7108,265784.0,kg,265784.0,20123266537.756
2024,Export,702,7108,35148.0,kg,35148.0,2473291079.771
2024,Export,705,7108,5.0,kg,5.0,335401.299
2024,Export,710,7108,1127.0,kg,1127.0,93730904.592
2024,Export,762,7108,4535.0,kg,4535.0,352501571.147
2024,Export,764,7108,50980.0,kg,50980.0,3738112556.057
2024,Export,784,7108,93292.0,kg,93292.0,7048746065.707
2024,Export,788,7108,774.0,kg,774.0,58719684.373
2024,Export,792,7108,86532.0,kg,86532.0,6469765719.563
2024,Export,796,7108,125.0,kg,125.0,8184925.898
2024,Export,798,7108,33.0,kg,33.0,2133300.641
2024,Export,804,7108,71.0,kg,71.0,4627599.985
2024,Export,807,7108,32.0,kg,32.0,2667935.089
2024,Export,818,7108,629.0,kg,629.0,47538361.793
2024,Export,860,7108,30.0,kg,30.0,1995968.301
2024,Import,344,7109,25.0,kg,25.0,9202.208
2024,Import,702,7109,1.0,kg,1.0,3666.345
2024,Export,276,7109,237.0,kg,237.0,1182066.934
2024,Export,528,7109,461.0,kg,461.0,153239.144
2024,Export,842,7109,144.0,kg,144.0,2080853.051
2024,Import,8,7110,1.0,kg,1.0,3039.387
2024,Import,100,7110,3.0,kg,3.0,20645.34
2024,Import,152,7110,200.0,kg,200.0,2967806.459
2024,Import,170,7110,361.0,kg,361.0,10527118.485
2024,Import,246,7110,4.0,kg,4.0,39594.938
2024,Import,348,7110,1.0,kg,1.0,292151.374
2024,Import,398,7110,24.0,kg,24.0,514587.672
2024,Import,410,7110,1329.0,kg,1329.0,41301767.833
2024,Import,422,7110,54.0,kg,54.0,2086025.46
2024,Import,440,7110,296.0,kg,296.0,4632450.964
2024,Import,442,7110,36.0,kg,36.0,525242.562
2024,Import,458,7110,93.0,kg,93.0,2410000.665
2024,Import,490,7110,135.0,kg,135.0,4351772.252
2024,Import,591,7110,5.0,kg,5.0,138721.417
2024,Import,643,7110,283.0,kg,283.0,8546185.833
2024,Import,699,7110,307.0,kg,307.0,44561482.606
2024,Import,702,7110,62.0,kg,62.0,965443.634
2024,Import,704,7110,30.0,kg,30.0,623078.778
2024,Import,710,7110,2581.0,kg,2581.0,85977426.197
2024,Import,792,7110,197.0,kg,197.0,5362685.154
2024,Export,480,7110,3.0,kg,3.0,20421.588
2024,Export,608,7110,21.0,kg,21.0,20332.996
2024,Export,784,7110,1028.0,kg,1028.0,32696259.444
2024,Export,818,7110,3.0,kg,3.0,11176.219
2024,Export,344,7105,22.0,kg,22.0,44409.571
2024,Import,643,7105,27.0,kg,27.0,2215.935
2024,Import,76,7105,2.0,kg,2.0,1235.745
2024,Export,804,7104,13.0,kg,13.0,11018.344
2024,Export,703,7104,13.0,kg,13.0,83427.525
2024,Export,484,7104,10.0,kg,10.0,38529.562
2024,Export,428,7104,428.0,kg,428.0,30791.393
2024,Export,410,7104,1.0,kg,1.0,19827.567
2024,Import,784,7104,2.0,kg,2.0,113.579
2024,Import,748,7104,1.0,kg,1.0,102766.701
2024,Import,616,7104,51.0,kg,51.0,224745.368
2024,Import,490,7104,11.0,kg,11.0,30785.714
2024,Import,480,7104,3629.0,kg,3629.0,6629326.766
2024,Import,44,7101,28.046,kg,28.046,302145.231
2024,Import,156,7101,202.275,kg,202.275,115346.762
2024,Import,242,7101,0.453,kg,0.453,3138.201
2024,Import,258,7101,13.977,kg,13.977,99395.662
2024,Import,276,7101,215.887,kg,215.887,980608.764
2024,Import,344,7101,241.157,kg,241.157,7979752.543
2024,Import,360,7101,6.289,kg,6.289,45104.678
2024,Import,380,7101,14.759,kg,14.759,105007.624
2024,Import,470,7101,0.001,kg,0.001,10.222
2024,Import,484,7101,15.191,kg,15.191,566651.363
2024,Import,528,7101,0.422,kg,0.422,4003.676
2024,Import,608,7101,2.613,kg,2.613,24170.846
2024,Import,699,7101,4.56,kg,4.56,8647.941
2024,Import,702,7101,0.073,kg,0.073,506.564
2024,Import,724,7101,1.099,kg,1.099,1481.076
2024,Import,764,7101,3.176,kg,3.176,3012.127
2024,Export,156,7101,26.012,kg,26.012,34915.464
2024,Export,251,7101,50.878,kg,50.878,3836770.015
2024,Export,276,7101,33.458,kg,33.458,1072173.122
2024,Export,344,7101,98.481,kg,98.481,11995619.203
2024,Export,380,7101,0.881,kg,0.881,29577.229
2024,Export,392,7101,3.319,kg,3.319,253382.159
2024,Export,528,7101,0.108,kg,0.108,3746.987
2024,Export,634,7101,0.257,kg,0.257,5632.406
2024,Export,724,7101,0.737,kg,0.737,56096.898
2024,Export,764,7101,5.546,kg,5.546,225304.179
2024,Export,784,7101,21.88,kg,21.88,1724899.548
2024,Export,792,7101,0.02,kg,0.02,598.564
2024,Export,826,7101,0.302,kg,0.302,9057.962
2024,Export,842,7101,131.274,kg,131.274,1832417.278
2024,Import,579,7103,6.258,kg,6.258,374.812
2024,Import,450,7104,95.0,kg,95.0,5346.185
2024,Import,428,7104,169.0,kg,169.0,31493.314
2024,Import,410,7104,2.0,kg,2.0,2795.191
2024,Import,400,7104,23.0,kg,23.0,80834.506
2024,Import,348,7104,58.0,kg,58.0,183371.776
2024,Import,178,7104,1.0,kg,1.0,10.222
2024,Import,76,7104,339.0,kg,339.0,7534.862
2024,Import,51,7104,832.0,kg,832.0,569962.205
2024,Import,36,7104,2.0,kg,2.0,701.921
2024,Import,32,7104,35.0,kg,35.0,16506.504
2024,Import,40,7104,586.608,kg,586.608,231842.949
2024,Import,56,7104,99.262,kg,99.262,527748.125
2024,Import,72,7104,1.508,kg,1.508,40210.538
2024,Import,124,7104,17.735,kg,17.735,28531.162
2024,Import,144,7104,3.389,kg,3.389,4271.724
2024,Import,156,7104,6072.027,kg,6072.027,2991000.522
2024,Import,203,7104,3.308,kg,3.308,17040.327
2024,Import,208,7104,2.125,kg,2.125,14766.466
2024,Import,251,7104,19375.212,kg,19375.212,9457687.171
2024,Import,276,7104,689.983,kg,689.983,6881738.956
2024,Import,300,7104,15.36,kg,15.36,6484.252
2024,Import,344,7104,160.036,kg,160.036,190376.222
2024,Import,372,7104,2.992,kg,2.992,5482.481
2024,Import,376,7104,21.778,kg,21.778,240024.078
2024,Import,380,7104,3695.985,kg,3695.985,191446.141
2024,Import,392,7104,5163.253,kg,5163.253,6761871.731
2024,Import,404,7104,14.485,kg,14.485,18257.899
2024,Import,440,7104,83.92,kg,83.92,15549.029
2024,Import,454,7104,0.747,kg,0.747,941.574
2024,Import,458,7104,27.102,kg,27.102,35702.569
2024,Import,512,7104,0.004,kg,0.004,4.543
2024,Import,528,7104,44.419,kg,44.419,80928.777
2024,Import,586,7104,0.032,kg,0.032,40.889
2024,Import,699,7104,277.448,kg,277.448,905055.703
2024,Import,702,7104,0.032,kg,0.032,860.932
2024,Import,724,7104,59.424,kg,59.424,30397.272
2024,Import,752,7104,1.709,kg,1.709,2154.602
2024,Import,764,7104,255.741,kg,255.741,240722.592
2024,Import,792,7104,1.086,kg,1.086,900.685
2024,Import,826,7104,61.403,kg,61.403,659512.799
2024,Import,842,7104,147.581,kg,147.581,339426.555
2024,Export,36,7104,35.924,kg,35.924,56952.152
2024,Export,40,7104,110.951,kg,110.951,2184012.737
2024,Export,56,7104,759.214,kg,759.214,280017.68
2024,Export,76,7104,3.631,kg,3.631,3828.764
2024,Export,124,7104,207.036,kg,207.036,281293.177
2024,Export,156,7104,74.613,kg,74.613,108453.625
2024,Export,170,7104,3.877,kg,3.877,4088.861
2024,Export,203,7104,224.065,kg,224.065,242769.294
2024,Export,208,7104,36.743,kg,36.743,217352.481
2024,Export,246,7104,1.777,kg,1.777,1874.061
2024,Export,251,7104,2307.335,kg,2307.335,1178457.379
2024,Export,276,7104,1275.458,kg,1275.458,6462954.428
2024,Export,344,7104,10211.122,kg,10211.122,2048942.9
2024,Export,348,7104,10.764,kg,10.764,15625.127
2024,Export,376,7104,824.866,kg,824.866,384138.248
2024,Export,380,7104,67.785,kg,67.785,172840.688
2024,Export,392,7104,97.173,kg,97.173,1366817.565
2024,Export,442,7104,21.887,kg,21.887,23081.619
2024,Export,458,7104,13.473,kg,13.473,15242.364
2024,Export,480,7104,3783.373,kg,3783.373,3668286.236
2024,Export,490,7104,27.486,kg,27.486,26903.568
2024,Export,528,7104,68.709,kg,68.709,125781.308
2024,Export,579,7104,25.761,kg,25.761,44358.46
2024,Export,620,7104,370.835,kg,370.835,315332.943
2024,Export,688,7104,76.922,kg,76.922,148109.895
2024,Export,699,7104,757.01,kg,757.01,119692.313
2024,Export,702,7104,22.794,kg,22.794,26808.161
2024,Export,710,7104,19.063,kg,19.063,20103.565
2024,Export,724,7104,25.349,kg,25.349,28667.457
2024,Export,752,7104,51.438,kg,51.438,115500.095
2024,Export,764,7104,26583.815,kg,26583.815,9281060.88
2024,Export,784,7104,0.797,kg,0.797,840.488
2024,Export,818,7104,0.011,kg,0.011,11.358
2024,Export,826,7104,269.951,kg,269.951,2334965.526
2024,Export,842,7104,1379.446,kg,1379.446,3191596.624
2024,Import,196,7105,7.27,kg,7.27,1721.865
2024,Import,454,7103,54.0,kg,54.0,1272.09
2024,Import,288,7103,3.0,kg,3.0,40.889
2024,Import,214,7103,14.0,kg,14.0,4723.77
2024,Import,68,7103,205.0,kg,205.0,6301.389
2024,Export,702,7101,4.0,kg,4.0,69821.841
2024,Export,490,7101,7.0,kg,7.0,567.897
2024,Export,124,7101,1.0,kg,1.0,193.085
2024,Import,784,7101,1.0,kg,1.0,9042.061
2024,Import,208,7101,2.0,kg,2.0,4234.242
2024,Import,40,7101,5.0,kg,5.0,1841.123
2024,Export,792,7105,95354.338,carat,19.071,27277.245
2024,Export,784,7105,14513.249,carat,2.903,2687.29
2024,Export,764,7105,1551170.891,carat,310.234,318905.017
2024,Export,752,7105,125165.62,carat,25.033,27981.437
2024,Export,710,7105,2030.383,carat,0.406,375.948
2024,Export,704,7105,570.47,carat,0.114,105.629
2024,Export,702,7105,3208.127,carat,0.642,594.021
2024,Export,642,7105,5171.035,carat,1.034,957.475
2024,Export,620,7105,75592.129,carat,15.118,16148.728
2024,Export,616,7105,329784.588,carat,65.957,50021.533
2024,Export,528,7105,3606.843,carat,0.721,667.847
2024,Export,480,7105,84536.006,carat,16.907,30571.049
2024,Export,458,7105,242554.696,carat,48.511,61636.169
2024,Export,380,7105,3000526.812,carat,600.105,213897.394
2024,Export,203,7105,280214.693,carat,56.043,33529.794
2024,Export,100,7105,10342.07,carat,2.068,1914.95
2024,Export,40,7105,1923386.016,carat,384.677,564494.489
2024,Export,36,7105,9507.834,carat,1.902,1760.482
2024,Import,784,7105,29795.894,carat,5.959,2995.091
2024,Import,764,7105,61005.444,carat,12.201,55578.976
2024,Import,36,7106,24973.5,kg,24973.5,34209035.71
2024,Import,40,7106,60661.421,kg,60661.421,56816752.419
2024,Import,56,7106,12621.564,kg,12621.564,10982316.59
2024,Import,124,7106,244.341,kg,244.341,251254.816
2024,Import,156,7106,112647.604,kg,112647.604,106649505.746
2024,Import,203,7106,1415.062,kg,1415.062,1503131.097
2024,Import,233,7106,65.034,kg,65.034,54571.526
2024,Import,246,7106,7062.129,kg,7062.129,4772424.027
2024,Import,251,7106,15159.355,kg,15159.355,13392568.265
2024,Import,276,7106,161587.55,kg,161587.55,153923850.934
2024,Import,392,7106,31845.199,kg,31845.199,3334542.061
2024,Import,398,7106,108.112,kg,108.112,95349.962
2024,Import,470,7106,0.138,kg,0.138,145.382
2024,Import,490,7106,2.9,kg,2.9,1233.473
2024,Import,528,7106,2367.077,kg,2367.077,264535.663
2024,Import,616,7106,94054.166,kg,94054.166,82071183.03
2024,Import,620,7106,53.282,kg,53.282,49887.509
2024,Import,699,7106,161.346,kg,161.346,155941.199
2024,Import,724,7106,3457.838,kg,3457.838,4787033.754
2024,Import,764,7106,1400.331,kg,1400.331,1018177.444
2024,Import,784,7106,14684.144,kg,14684.144,15296559.915
2024,Import,792,7106,1568.326,kg,1568.326,769573.573
2024,Import,826,7106,6392.063,kg,6392.063,5671253.304
2024,Import,842,7106,38754.634,kg,38754.634,56084804.316
2024,Export,36,7106,0.221,kg,0.221,208.986
2024,Export,100,7106,8.324,kg,8.324,21500.593
2024,Export,152,7106,2.082,kg,2.082,5625.591
2024,Export,203,7106,5267.325,kg,5267.325,4836393.118
2024,Export,208,7106,12.362,kg,12.362,12631.172
2024,Export,246,7106,0.303,kg,0.303,287.356
2024,Export,251,7106,157455.446,kg,157455.446,150470602.43
2024,Export,276,7106,154860.695,kg,154860.695,142211268.352
2024,Export,344,7106,1343.575,kg,1343.575,1387214.166
2024,Export,348,7106,0.007,kg,0.007,6.815
2024,Export,376,7106,0.417,kg,0.417,381.627
2024,Export,380,7106,145324.359,kg,145324.359,125372793.36
2024,Export,458,7106,1087.001,kg,1087.001,1033030.231
2024,Export,528,7106,294.724,kg,294.724,318196.281
2024,Export,579,7106,6.14,kg,6.14,5815.269
2024,Export,616,7106,234.228,kg,234.228,260536.53
2024,Export,699,7106,188292.781,kg,188292.781,152349110.255
2024,Export,710,7106,0.161,kg,0.161,152.196
2024,Export,752,7106,15184.943,kg,15184.943,14109814.643
2024,Export,764,7106,124994.024,kg,124994.024,115225079.13
2024,Export,826,7106,483197.192,kg,483197.192,465496961.558
2024,Export,842,7106,283103.292,kg,283103.292,277937767.069
2024,Import,156,7107,0.431,kg,0.431,139.703
2024,Import,251,7107,335.055,kg,335.055,139942.396
2024,Import,276,7107,1081.479,kg,1081.479,103958.149
2024,Import,724,7107,0.168,kg,0.168,54.518
2024,Import,752,7107,11.2,kg,11.2,2729.315
2024,Import,792,7107,0.13,kg,0.13,42.024
2024,Import,842,7107,6.645,kg,6.645,8257.227
2024,Export,156,7107,8.383,kg,8.383,3225.657
2024,Export,251,7107,638.949,kg,638.949,94728.682
2024,Export,380,7107,1.923,kg,1.923,338.467
2024,Export,642,7107,0.026,kg,0.026,4.543
2024,Export,842,7107,6.988,kg,6.988,1750.26
2024,Import,36,7108,165228.475,kg,165228.475,4419798174.72
2024,Import,40,7108,1527.77,kg,1527.77,117443249.756
2024,Import,56,7108,4078.514,kg,4078.514,286376988.304
2024,Import,124,7108,108889.773,kg,108889.773,7511706886.382
2024,Import,156,7108,5596.063,kg,5596.063,449850836.985
2024,Import,203,7108,194.01,kg,194.01,14507282.576
2024,Import,251,7108,24654.869,kg,24654.869,1595727553.196
2024,Import,276,7108,88524.123,kg,88524.123,5569296756.104
2024,Import,344,7108,49867.101,kg,49867.101,3684196915.099
2024,Import,372,7108,101.011,kg,101.011,987292.916
2024,Import,380,7108,37436.787,kg,37436.787,2500382886.539
2024,Import,392,7108,26598.067,kg,26598.067,2061366147.213
2024,Import,440,7108,0.327,kg,0.327,16143.05
2024,Import,442,7108,1037.446,kg,1037.446,75048845.188
2024,Import,458,7108,1879.88,kg,1879.88,144728289.269
2024,Import,490,7108,115.088,kg,115.088,8974697.307
2024,Import,528,7108,1053.501,kg,1053.501,68426294.573
2024,Import,598,7108,0.314,kg,0.314,15478.61
2024,Import,616,7108,1281.183,kg,1281.183,98335939.745
2024,Import,699,7108,5234.331,kg,5234.331,367397559.002
2024,Import,702,7108,12905.01,kg,12905.01,1004026589.673
2024,Import,724,7108,5105.002,kg,5105.002,363038408.627
2024,Import,752,7108,3165.137,kg,3165.137,218943353.276
2024,Import,764,7108,27882.009,kg,27882.009,2196700513.958
2024,Import,784,7108,155884.022,kg,155884.022,12383206215.488
2024,Import,792,7108,4403.534,kg,4403.534,350635264.028
2024,Import,826,7108,54650.822,kg,54650.822,3998389804.254
2024,Import,842,7108,184156.612,kg,184156.612,12437496020.145
2024,Export,36,7108,2126.032,kg,2126.032,160739107.286
2024,Export,40,7108,13922.44,kg,13922.44,1096751447.108
2024,Export,124,7108,6642.44,kg,6642.44,541716491.882
2024,Export,203,7108,665.441,kg,665.441,46091055.003
2024,Export,208,7108,37.14,kg,37.14,2868025.762
2024,Export,251,7108,63239.314,kg,63239.314,4674688981.482
2024,Export,268,7108,4.129,kg,4.129,18996.166
2024,Export,276,7108,40168.296,kg,40168.296,3105699847.31
2024,Export,344,7108,90533.059,kg,90533.059,6353500299.092
2024,Export,348,7108,240.127,kg,240.127,17292990.485
2024,Export,376,7108,62.047,kg,62.047,4624887.708
2024,Export,380,7108,58390.553,kg,58390.553,3982563199.637
2024,Export,392,7108,311.034,kg,311.034,21245143.608
2024,Export,410,7108,1183.289,kg,1183.289,93046986.973
2024,Export,442,7108,133.729,kg,133.729,9364109.049
2024,Export,496,7108,981.51,kg,981.51,81950047.122
2024,Export,528,7108,0.238,kg,0.238,17151.635
2024,Export,608,7108,0.012,kg,0.012,864.34
2024,Export,616,7108,1119.251,kg,1119.251,86722213.323
2024,Export,642,7108,184.233,kg,184.233,13312081.313
2024,Export,724,7108,429.069,kg,429.069,33835789.733
2024,Export,752,7108,275.188,kg,275.188,20866009.672
2024,Export,826,7108,151545.68,kg,151545.68,11952619902.939
2024,Export,842,7108,153304.163,kg,153304.163,12553835702.279
2024,Export,792,7103,20113.152,carat,4.023,2469.218
2024,Export,784,7103,3297858.245,carat,658.898,8289992.583
2024,Export,752,7103,292.838,carat,0.058,2491.933
2024,Export,704,7103,40.057,carat,0.008,220.344
2024,Export,682,7103,806.727,carat,0.148,158978.314
2024,Export,662,7103,41.296,carat,0.008,227.159
2024,Export,620,7103,38.267,carat,0.008,274.862
2024,Export,616,7103,1216.426,carat,0.243,7523.504
2024,Export,554,7103,12.182,carat,0.002,67.012
2024,Export,484,7103,40066.9,carat,8.013,657.625
2024,Export,446,7103,1278.945,carat,0.256,7035.112
2024,Export,422,7103,6577.957,carat,1.292,319662.592
2024,Export,414,7103,3572.126,carat,0.714,19649.248
2024,Import,156,7109,0.55,kg,0.55,120.394
2024,Import,251,7109,9.581,kg,9.581,2095.541
2024,Import,276,7109,684.124,kg,684.124,141429.151
2024,Import,380,7109,30.906,kg,30.906,6732.991
2024,Import,428,7109,1.464,kg,1.464,320.294
2024,Import,620,7109,30.984,kg,30.984,1372.04
2024,Import,724,7109,2.101,kg,2.101,523.601
2024,Import,752,7109,2.046,kg,2.046,447.503
2024,Import,792,7109,1.14,kg,1.14,137.431
2024,Import,826,7109,6.993,kg,6.993,1775.247
2024,Import,842,7109,9.235,kg,9.235,8274.264
2024,Export,251,7109,3.613,kg,3.613,17368.572
2024,Export,268,7109,0.007,kg,0.007,27.259
2024,Export,400,7103,186.866,carat,0.037,1027.894
2024,Export,398,7103,5296.92,carat,1.059,1712.778
2024,Export,372,7103,101.795,carat,0.02,559.947
2024,Export,218,7103,11.769,carat,0.002,64.74
2024,Export,203,7103,10317.155,carat,2.063,5475.666
2024,Export,76,7103,2097.024,carat,0.419,11535.131
2024,Export,70,7103,15034.895,carat,3.007,10310.744
2024,Export,40,7103,74529.638,carat,14.824,1062697.187
2024,Export,31,7103,28.081,carat,0.006,154.468
2024,Import,818,7103,103.784,carat,0.021,56.79
2024,Import,804,7103,15107.935,carat,3.022,489.527
2024,Import,716,7103,18944.7,carat,3.789,10366.398
2024,Import,704,7103,656038.02,carat,131.208,369506.941
2024,Import,616,7103,155201.341,carat,31.04,1177.819
2024,Import,490,7103,111159.801,carat,22.243,61886.044
2024,Import,458,7103,8395.807,carat,1.679,2001.27
2024,Import,446,7103,1594.12,carat,0.319,872.29
2024,Import,422,7103,45598.766,carat,9.124,39435.926
2024,Import,376,7103,216042.05,carat,44.315,3884303.022
2024,Import,348,7103,40016.605,carat,8.003,124.937
2024,Import,304,7103,5005.766,carat,1.002,3816.27
2024,Import,152,7103,30041.514,carat,6.008,307.8
2024,Import,116,7103,44793.1,carat,8.959,24510.449
2024,Import,72,7103,58490.489,carat,11.698,32005.558
2024,Import,51,7103,5041.514,carat,1.008,106.765
2024,Import,36,7110,1113.268,kg,1113.268,43781454.043
2024,Import,40,7110,360.767,kg,360.767,11383611.016
2024,Import,56,7110,214.524,kg,214.524,10517664.13
2024,Import,124,7110,1376.055,kg,1376.055,43897122.236
2024,Import,156,7110,2669.001,kg,2669.001,89756921.495
2024,Import,203,7110,142.54,kg,142.54,2698352.806
2024,Import,233,7110,1.306,kg,1.306,39220.125
2024,Import,251,7110,7308.379,kg,7308.379,363630472.26
2024,Import,276,7110,12794.345,kg,12794.345,511703698.383
2024,Import,344,7110,4878.004,kg,4878.004,159770196.071
2024,Import,376,7110,0.143,kg,0.143,4365.995
2024,Import,380,7110,11417.787,kg,11417.787,450242397.65
2024,Import,392,7110,1535.513,kg,1535.513,51261456.935
2024,Import,484,7110,0.009,kg,0.009,282.813
2024,Import,620,7110,0.045,kg,0.045,1373.176
2024,Import,724,7110,46.815,kg,46.815,166432.535
2024,Import,752,7110,9.086,kg,9.086,1065381.07
2024,Import,764,7110,0.002,kg,0.002,20.444
2024,Import,826,7110,2004.545,kg,2004.545,44178509.684
2024,Import,842,7110,27495.433,kg,27495.433,558352534.193
2024,Export,36,7110,292.066,kg,292.066,9269459.873
2024,Export,40,7110,1572.412,kg,1572.412,43444565.989
2024,Export,56,7110,4.122,kg,4.122,138628.281
2024,Export,76,7110,0.004,kg,0.004,153.332
2024,Export,124,7110,935.188,kg,935.188,29173092.557
2024,Export,156,7110,4417.486,kg,4417.486,132039533.202
2024,Export,188,7110,104.842,kg,104.842,11365439.437
2024,Export,203,7110,11.777,kg,11.777,405223.14
2024,Export,208,7110,16.764,kg,16.764,440189.714
2024,Export,246,7110,8.102,kg,8.102,235200.358
2024,Export,251,7110,1403.42,kg,1403.42,46884458.684
2024,Export,276,7110,4781.381,kg,4781.381,148698633.28
2024,Export,300,7110,2.192,kg,2.192,62878.728
2024,Export,344,7110,64.61,kg,64.61,2219306.42
2024,Export,348,7110,9.869,kg,9.869,214440.303
2024,Export,360,7110,0.002,kg,0.002,107.9
2024,Export,364,7110,0.049,kg,0.049,1590.113
2024,Export,372,7110,36.543,kg,36.543,996362.236
2024,Export,376,7110,3.097,kg,3.097,70807.711
2024,Export,380,7110,8555.121,kg,8555.121,344356634.308
2024,Export,392,7110,1356.008,kg,1356.008,41576966.336
2024,Export,404,7110,0.002,kg,0.002,86.32
2024,Export,410,7110,1695.098,kg,1695.098,59697052.714
2024,Export,422,7110,94.098,kg,94.098,3116628.498
2024,Export,442,7110,10.652,kg,10.652,383504.474
2024,Export,458,7110,2.013,kg,2.013,48728.998
2024,Export,484,7110,3.322,kg,3.322,107975.455
2024,Export,490,7110,188.286,kg,188.286,5765048.363
2024,Export,528,7110,35.405,kg,35.405,367469.325
2024,Export,533,7110,0.152,kg,0.152,4953.201
2024,Export,579,7110,0.566,kg,0.566,18968.907
2024,Export,586,7110,11.006,kg,11.006,4671.523
2024,Export,616,7110,0.021,kg,0.021,682.613
2024,Export,682,7110,1.001,kg,1.001,35654.866
2024,Export,699,7110,32.54,kg,32.54,1136942.948
2024,Export,702,7110,69.976,kg,69.976,2227774.905
2024,Export,710,7110,22.017,kg,22.017,169098.245
2024,Export,724,7110,3.299,kg,3.299,103650.349
2024,Export,752,7110,36.778,kg,36.778,1075879.22
2024,Export,764,7110,5.015,kg,5.015,90521.699
2024,Export,792,7110,31.441,kg,31.441,1064813.173
2024,Export,826,7110,6251.736,kg,6251.736,248293425.357
2024,Export,842,7110,3827.93,kg,3827.93,119833620.481
2024,Export,724,7102,10345.292,carat,2.118,499798.49
